relative_path,source_seconds,separator_start,separator_end,output_seconds_target,source_bytes,output_bytes,status
c/coarse.mp3,2.560000,0.680771,1.794240,0.780771,10466,3465,silence_separator
c/coast.mp3,2.350000,0.574785,1.689977,0.674785,9630,3047,silence_separator
c/coat.mp3,2.300000,0.555329,1.657959,0.655329,9421,3047,silence_separator
c/cock.mp3,2.430000,0.579501,1.727528,0.679501,9944,3048,silence_separator
c/code.mp3,2.220000,0.503719,1.615193,0.603719,9108,2838,silence_separator
c/coffee.mp3,2.510000,0.630249,1.775873,0.730249,10257,3257,silence_separator
c/coherent.mp3,2.850000,0.820272,1.951020,0.920272,11615,4092,silence_separator
c/coil.mp3,2.400000,0.576644,1.725125,0.676644,9839,3048,silence_separator
c/coin.mp3,2.320000,0.546485,1.664717,0.646485,9526,2943,silence_separator
c/coincide.mp3,3.060000,0.918912,2.056644,1.018912,12451,4406,silence_separator
c/coincidence.mp3,3.240000,1.008753,2.155102,1.108753,13183,4823,silence_separator
c/cold.mp3,2.250000,0.497234,1.650794,0.597234,9213,2734,silence_separator
c/collaboration.mp3,3.400000,1.103900,2.213197,1.203900,13810,5241,silence_separator
c/collapse.mp3,2.720000,0.742630,1.874603,0.842630,11093,3779,silence_separator
c/collar.mp3,2.460000,0.608571,1.764036,0.708571,10048,3256,silence_separator
c/colleague.mp3,2.510000,0.630748,1.751519,0.730748,10257,3257,silence_separator
c/collect.mp3,2.590000,0.676599,1.812381,0.776599,10570,3465,silence_separator
c/collection.mp3,3.000000,0.889841,2.007256,0.989841,12242,4301,silence_separator
c/collective.mp3,3.000000,0.900771,2.006213,1.000771,12242,4406,silence_separator
c/college.mp3,2.660000,0.719864,1.843084,0.819864,10884,3675,silence_separator
c/collide.mp3,2.610000,0.687800,1.828209,0.787800,10675,3570,silence_separator
c/collision.mp3,2.820000,0.797823,1.916145,0.897823,11511,3988,silence_separator
c/colonel.mp3,2.400000,0.579048,1.731202,0.679048,9839,3047,silence_separator
c/colonial.mp3,2.900000,0.826712,1.992880,0.926712,11824,4092,silence_separator
c/colony.mp3,2.690000,0.717687,1.879138,0.817687,10988,3674,silence_separator
c/color.mp3,2.400000,0.574467,1.724989,0.674467,9839,3047,silence_separator
c/column.mp3,2.480000,0.624218,1.763764,0.724218,10152,3256,silence_separator
c/comb.mp3,2.300000,0.548889,1.659365,0.648889,9421,2943,silence_separator
c/combat.mp3,2.740000,0.745397,1.888163,0.845397,11198,3779,silence_separator
c/combination.mp3,3.320000,1.056735,2.174830,1.156735,13496,5032,silence_separator
c/combine.mp3,2.640000,0.707846,1.831429,0.807846,10779,3570,silence_separator
c/come.mp3,2.220000,0.497506,1.622041,0.597506,9108,2734,silence_separator
c/comedy.mp3,2.590000,0.655964,1.810748,0.755964,10571,3361,silence_separator
c/comet.mp3,2.480000,0.629796,1.751565,0.729796,10153,3257,silence_separator
c/comfort.mp3,2.640000,0.712608,1.830522,0.812608,10779,3674,silence_separator
c/comfortable.mp3,2.950000,0.851066,2.010295,0.951066,12033,4197,silence_separator
c/command.mp3,2.530000,0.650522,1.786576,0.750522,10361,3361,silence_separator
c/commander.mp3,2.800000,0.770522,1.917778,0.870522,11406,3883,silence_separator
c/commemorate.mp3,2.980000,0.871927,2.007256,0.971927,12138,4301,silence_separator
c/commence.mp3,2.770000,0.762857,1.900998,0.862857,11302,3779,silence_separator
c/commend.mp3,2.480000,0.636100,1.771610,0.736100,10152,3361,silence_separator
c/comment.mp3,2.610000,0.679274,1.809569,0.779274,10675,3466,silence_separator
c/commentary.mp3,3.130000,0.941497,2.098005,1.041497,12765,4510,silence_separator
c/commerce.mp3,2.640000,0.706757,1.830612,0.806757,10780,3570,silence_separator
c/commercial.mp3,2.870000,0.802676,1.958866,0.902676,11720,3988,silence_separator
c/commission.mp3,2.820000,0.810159,1.916689,0.910159,11511,3988,silence_separator
c/commit.mp3,2.510000,0.656327,1.771429,0.756327,10257,3361,silence_separator
c/commitment.mp3,2.930000,0.854512,1.978413,0.954512,11929,4197,silence_separator
c/committee.mp3,2.560000,0.659909,1.816009,0.759909,10466,3465,silence_separator
c/commodity.mp3,2.930000,0.848299,1.993832,0.948299,11929,4197,silence_separator
c/common.mp3,2.430000,0.593016,1.724354,0.693016,9944,3152,silence_separator
c/commonly.mp3,2.800000,0.769796,1.932789,0.869796,11407,3884,silence_separator
c/commonplace.mp3,3.240000,0.997642,2.138776,1.097642,13183,4719,silence_separator
c/commonwealth.mp3,2.950000,0.854739,2.004082,0.954739,12034,4197,silence_separator
c/communicate.mp3,3.270000,1.026893,2.154376,1.126893,13287,4928,silence_separator
c/communication.mp3,3.600000,1.200000,2.316508,1.300000,14646,5555,silence_separator
c/communism.mp3,3.210000,0.976463,2.121678,1.076463,13079,4719,silence_separator
c/communist.mp3,3.060000,0.928073,2.057188,1.028073,12451,4510,silence_separator
c/community.mp3,2.930000,0.850113,1.992154,0.950113,11929,4197,silence_separator
c/commute.mp3,2.560000,0.676327,1.784172,0.776327,10466,3465,silence_separator
c/compact.mp3,2.900000,0.822041,1.976689,0.922041,11825,4093,silence_separator
c/companion.mp3,2.930000,0.865397,1.977370,0.965397,11929,4197,silence_separator
c/company.mp3,2.640000,0.696009,1.844354,0.796009,10779,3570,silence_separator
c/comparable.mp3,2.870000,0.794422,1.968980,0.894422,11720,3988,silence_separator
c/comparative.mp3,3.190000,0.988526,2.096780,1.088526,12974,4719,silence_separator
c/compare.mp3,2.660000,0.718957,1.861134,0.818957,10884,3674,silence_separator
c/comparison.mp3,3.240000,1.016644,2.142086,1.116644,13183,4823,silence_separator
c/compartment.mp3,3.110000,0.938821,2.067029,1.038821,12660,4510,silence_separator
c/compass.mp3,2.660000,0.711474,1.845760,0.811474,10884,3570,silence_separator
c/compatible.mp3,3.110000,0.925442,2.082041,1.025442,12660,4510,silence_separator
c/compel.mp3,2.640000,0.687891,1.845896,0.787891,10779,3570,silence_separator
c/compensate.mp3,3.160000,0.951655,2.094694,1.051655,12870,4615,silence_separator
c/compete.mp3,2.690000,0.733968,1.861814,0.833968,10988,3674,silence_separator
c/competence.mp3,3.130000,0.950340,2.097914,1.050340,12765,4615,silence_separator
c/competent.mp3,3.030000,0.887891,2.021587,0.987891,12347,4302,silence_separator
c/competition.mp3,3.270000,1.010839,2.139819,1.110839,13288,4824,silence_separator
c/competitive.mp3,3.110000,0.945578,2.061950,1.045578,12660,4510,silence_separator
c/compile.mp3,2.740000,0.741134,1.904989,0.841134,11197,3779,silence_separator
c/complain.mp3,2.770000,0.782222,1.890567,0.882222,11302,3883,silence_separator
c/complaint.mp3,2.800000,0.783900,1.903855,0.883900,11406,3883,silence_separator
c/complement.mp3,3.000000,0.887710,2.019773,0.987710,12243,4302,silence_separator
c/complete.mp3,2.720000,0.757914,1.875102,0.857914,11093,3779,silence_separator
c/completely.mp3,3.000000,0.884444,2.038367,0.984444,12242,4301,silence_separator
c/complex.mp3,3.000000,0.884671,2.021678,0.984671,12242,4301,silence_separator
c/complicate.mp3,3.130000,0.941814,2.088073,1.041814,12765,4511,silence_separator
c/complicated.mp3,3.160000,0.964218,2.093243,1.064218,12870,4615,silence_separator
c/complication.mp3,3.400000,1.085488,2.213197,1.185488,13810,5137,silence_separator
c/compliment.mp3,3.000000,0.887710,2.019773,0.987710,12243,4302,silence_separator
c/comply.mp3,2.740000,0.762222,1.889524,0.862222,11197,3779,silence_separator
c/component.mp3,3.000000,0.886349,2.006984,0.986349,12242,4301,silence_separator
c/compose.mp3,2.800000,0.786984,1.905986,0.886984,11406,3883,silence_separator
c/composite.mp3,3.080000,0.922630,2.053787,1.022630,12556,4510,silence_separator
c/composition.mp3,3.210000,0.986621,2.108118,1.086621,13079,4719,silence_separator
c/compound.mp3,2.820000,0.799093,1.931791,0.899093,11511,3988,silence_separator
c/comprehension.mp3,3.340000,1.063492,2.189342,1.163492,13601,5032,silence_separator
c/comprehensive.mp3,3.400000,1.079819,2.192789,1.179819,13810,5137,silence_separator
c/compress.mp3,2.950000,0.851519,1.988526,0.951519,12034,4197,silence_separator
c/comprise.mp3,3.080000,0.922857,2.065941,1.022857,12556,4510,silence_separator
c/compromise.mp3,3.270000,1.020408,2.159637,1.120408,13287,4823,silence_separator
c/compulsory.mp3,3.190000,0.978594,2.128844,1.078594,12974,4719,silence_separator
c/compute.mp3,2.690000,0.747483,1.860499,0.847483,10988,3779,silence_separator
c/computer.mp3,2.740000,0.750839,1.907075,0.850839,11197,3779,silence_separator
c/comrade.mp3,2.610000,0.698549,1.842585,0.798549,10675,3570,silence_separator
c/conceal.mp3,2.820000,0.784399,1.934422,0.884399,11511,3883,silence_separator
c/concede.mp3,2.720000,0.754059,1.874422,0.854059,11093,3779,silence_separator
c/conceive.mp3,2.770000,0.792834,1.888889,0.892834,11302,3988,silence_separator
c/concentrate.mp3,3.240000,1.010023,2.145351,1.110023,13183,4823,silence_separator
c/concentration.mp3,3.530000,1.143401,2.269615,1.243401,14333,5346,silence_separator
c/concept.mp3,2.850000,0.816236,1.952834,0.916236,11615,3988,silence_separator
c/conception.mp3,3.160000,0.974739,2.094014,1.074739,12869,4719,silence_separator
c/concern.mp3,2.740000,0.767619,1.874150,0.867619,11197,3883,silence_separator
c/concerning.mp3,2.930000,0.858912,1.980227,0.958912,11929,4197,silence_separator
c/concert.mp3,2.770000,0.765125,1.903991,0.865125,11302,3884,silence_separator
c/concession.mp3,3.030000,0.910930,2.017596,1.010930,12347,4406,silence_separator
c/concise.mp3,3.030000,0.896916,2.035147,0.996916,12347,4406,silence_separator
c/conclude.mp3,2.740000,0.775737,1.889252,0.875737,11197,3883,silence_separator
c/conclusion.mp3,3.080000,0.931565,2.053741,1.031565,12556,4510,silence_separator
c/concrete.mp3,2.900000,0.832109,1.966122,0.932109,11824,4092,silence_separator
c/condemn.mp3,2.610000,0.694286,1.828345,0.794286,10675,3570,silence_separator
c/condense.mp3,2.850000,0.805941,1.950023,0.905941,11615,3988,silence_separator
c/condition.mp3,2.820000,0.805034,1.919819,0.905034,11511,3988,silence_separator
c/conduct.mp3,2.770000,0.762086,1.902993,0.862086,11302,3779,silence_separator
c/conductor.mp3,2.930000,0.848844,1.994739,0.948844,11929,4197,silence_separator
c/confer.mp3,2.720000,0.738050,1.879093,0.838050,11093,3674,silence_separator
c/conference.mp3,3.000000,0.870975,2.020363,0.970975,12243,4302,silence_separator
c/confess.mp3,2.930000,0.849070,1.989070,0.949070,11929,4197,silence_separator
c/confidence.mp3,3.110000,0.938413,2.082494,1.038413,12661,4511,silence_separator
c/confident.mp3,2.930000,0.833787,1.979184,0.933787,11929,4093,silence_separator
c/confidential.mp3,3.370000,1.048481,2.219592,1.148481,13706,4928,silence_separator
c/configuration.mp3,3.600000,1.201542,2.317823,1.301542,14646,5555,silence_separator
c/confine.mp3,2.820000,0.801769,1.918730,0.901769,11511,3988,silence_separator
c/confirm.mp3,2.740000,0.770703,1.892789,0.870703,11197,3883,silence_separator
c/conflict.mp3,2.930000,0.858594,1.995692,0.958594,11929,4197,silence_separator
c/conform.mp3,2.800000,0.794150,1.903583,0.894150,11406,3988,silence_separator
c/confront.mp3,2.900000,0.835918,1.958594,0.935918,11824,4092,silence_separator
c/confuse.mp3,2.980000,0.884535,2.004989,0.984535,12138,4301,silence_separator
c/confusion.mp3,3.030000,0.900091,2.023673,1.000091,12347,4406,silence_separator
c/congratulate.mp3,3.370000,1.062766,2.199955,1.162766,13705,5032,silence_separator
c/congratulation.mp3,3.630000,1.213379,2.330884,1.313379,14750,5659,silence_separator
c/congress.mp3,2.820000,0.804989,1.935692,0.904989,11511,3988,silence_separator
c/conjunction.mp3,3.190000,0.986440,2.110295,1.086440,12974,4719,silence_separator
c/connect.mp3,2.530000,0.658186,1.778186,0.758186,10361,3361,silence_separator
c/connection.mp3,2.850000,0.815692,1.931111,0.915692,11615,3988,silence_separator
c/conquer.mp3,2.560000,0.653424,1.805125,0.753424,10466,3361,silence_separator
c/conquest.mp3,3.000000,0.884762,2.022902,0.984762,12242,4301,silence_separator
c/conscience.mp3,2.980000,0.875646,2.010431,0.975646,12138,4301,silence_separator
c/conscientious.mp3,3.530000,1.154649,2.292608,1.254649,14332,5346,silence_separator
c/conscious.mp3,2.850000,0.819773,1.953469,0.919773,11615,4092,silence_separator
c/consciousness.mp3,3.290000,1.031927,2.171927,1.131927,13392,4928,silence_separator
c/consecutive.mp3,3.190000,0.994512,2.096599,1.094512,12974,4719,silence_separator
c/consensus.mp3,3.320000,1.049615,2.185306,1.149615,13496,4928,silence_separator
c/consent.mp3,2.740000,0.767075,1.885624,0.867075,11197,3883,silence_separator
c/consequence.mp3,3.340000,1.048299,2.196553,1.148299,13601,4928,silence_separator
c/consequent.mp3,3.130000,0.947256,2.076871,1.047256,12765,4615,silence_separator
c/consequently.mp3,3.370000,1.050385,2.211610,1.150385,13706,4928,silence_separator
c/conservation.mp3,3.420000,1.110023,2.231474,1.210023,13914,5241,silence_separator
c/conservative.mp3,3.210000,1.000136,2.112517,1.100136,13078,4823,silence_separator
c/conserve.mp3,2.740000,0.768254,1.875147,0.868254,11197,3883,silence_separator
c/consider.mp3,2.770000,0.763946,1.905079,0.863946,11302,3779,silence_separator
c/considerable.mp3,3.210000,0.978821,2.140091,1.078821,13078,4719,silence_separator
c/considerate.mp3,3.030000,0.920862,2.036372,1.020862,12347,4406,silence_separator
c/consideration.mp3,3.550000,1.170748,2.289433,1.270748,14437,5450,silence_separator
c/consist.mp3,2.850000,0.809887,1.929660,0.909887,11615,3988,silence_separator
c/consistent.mp3,3.060000,0.920454,2.051927,1.020454,12451,4406,silence_separator
c/consolidate.mp3,3.270000,1.021315,2.155011,1.121315,13287,4823,silence_separator
c/conspicuous.mp3,3.450000,1.103401,2.244626,1.203401,14019,5137,silence_separator
c/constant.mp3,2.870000,0.816644,1.954558,0.916644,11720,4092,silence_separator
c/constituent.mp3,3.240000,1.018050,2.138776,1.118050,13183,4823,silence_separator
c/constitution.mp3,3.550000,1.169297,2.294422,1.269297,14437,5450,silence_separator
c/constrain.mp3,2.820000,0.810068,1.919093,0.910068,11511,3988,silence_separator
c/construct.mp3,2.930000,0.854830,1.975782,0.954830,11929,4197,silence_separator
c/construction.mp3,3.320000,1.049478,2.168798,1.149478,13496,4928,silence_separator
c/consult.mp3,2.820000,0.799546,1.915011,0.899546,11511,3988,silence_separator
c/consultant.mp3,3.160000,0.972109,2.091927,1.072109,12869,4615,silence_separator
c/consume.mp3,2.720000,0.755601,1.874376,0.855601,11093,3779,silence_separator
c/consumer.mp3,2.850000,0.801270,1.947392,0.901270,11615,3988,silence_separator
c/consumption.mp3,3.130000,0.959048,2.079683,1.059048,12765,4615,silence_separator
c/contact.mp3,2.930000,0.851111,1.981995,0.951111,11929,4197,silence_separator
c/contain.mp3,2.740000,0.771474,1.874059,0.871474,11197,3883,silence_separator
c/container.mp3,2.820000,0.791791,1.934286,0.891791,11511,3988,silence_separator
c/contaminate.mp3,3.110000,0.948571,2.062812,1.048571,12660,4615,silence_separator
c/contemplate.mp3,3.210000,0.997143,2.129478,1.097143,13078,4719,silence_separator
c/contemporary.mp3,3.210000,0.992744,2.140771,1.092744,13078,4719,silence_separator
c/contempt.mp3,2.770000,0.764671,1.905034,0.864671,11302,3883,silence_separator
c/contend.mp3,2.690000,0.730839,1.876236,0.830839,10988,3674,silence_separator
c/content.mp3,2.850000,0.818685,1.937506,0.918685,11615,4092,silence_separator
c/contest.mp3,2.900000,0.845034,1.981769,0.945034,11824,4197,silence_separator
c/context.mp3,3.030000,0.912517,2.040317,1.012517,12347,4406,silence_separator
c/continent.mp3,2.900000,0.839093,1.959456,0.939093,11825,4093,silence_separator
c/continual.mp3,3.110000,0.923764,2.082630,1.023764,12660,4510,silence_separator
c/continue.mp3,2.930000,0.845533,1.973379,0.945533,11929,4197,silence_separator
c/continuous.mp3,3.290000,1.032880,2.166893,1.132880,13392,4928,silence_separator
c/contract.mp3,2.950000,0.855102,1.983946,0.955102,12034,4197,silence_separator
c/contradict.mp3,3.080000,0.928662,2.069297,1.028662,12556,4510,silence_separator
c/contradiction.mp3,3.470000,1.138367,2.260952,1.238367,14123,5346,silence_separator
c/contrary.mp3,2.930000,0.809388,1.961950,0.909388,11929,3988,silence_separator
c/contrast.mp3,3.060000,0.915873,2.040272,1.015873,12451,4406,silence_separator
c/contribute.mp3,2.980000,0.892698,2.006395,0.992698,12138,4301,silence_separator
c/contribution.mp3,3.450000,1.126395,2.249887,1.226395,14019,5241,silence_separator
c/contrive.mp3,2.870000,0.836145,1.949569,0.936145,11720,4092,silence_separator
c/control.mp3,2.690000,0.720907,1.874422,0.820907,10988,3674,silence_separator
c/controversial.mp3,3.340000,1.042676,2.203492,1.142676,13601,4928,silence_separator
c/controversy.mp3,3.340000,1.050703,2.201905,1.150703,13601,4928,silence_separator
c/convenience.mp3,3.160000,0.969796,2.110522,1.069796,12869,4615,silence_separator
c/convenient.mp3,2.980000,0.878413,2.007392,0.978413,12138,4301,silence_separator
c/convention.mp3,3.000000,0.909116,2.018367,1.009116,12242,4406,silence_separator
c/conventional.mp3,3.110000,0.919955,2.084671,1.019955,12660,4406,silence_separator
c/converge.mp3,2.800000,0.800998,1.919592,0.900998,11406,3988,silence_separator
c/conversation.mp3,3.400000,1.090658,2.216372,1.190658,13810,5137,silence_separator
c/conversely.mp3,3.030000,0.887211,2.052109,0.987211,12347,4301,silence_separator
c/conversion.mp3,2.900000,0.851791,1.963039,0.951791,11824,4197,silence_separator
c/convert.mp3,2.660000,0.724898,1.846531,0.824898,10884,3674,silence_separator
c/convey.mp3,2.480000,0.638231,1.750385,0.738231,10152,3361,silence_separator
c/convict.mp3,2.800000,0.774512,1.916916,0.874512,11407,3884,silence_separator
c/conviction.mp3,2.980000,0.887755,2.005805,0.987755,12138,4301,silence_separator
c/convince.mp3,2.850000,0.800272,1.949977,0.900272,11615,3988,silence_separator
c/cook.mp3,2.400000,0.588617,1.733968,0.688617,9839,3152,silence_separator
c/cool.mp3,2.300000,0.516508,1.665170,0.616508,9422,2839,silence_separator
c/cooperate.mp3,2.980000,0.882132,2.009478,0.982132,12138,4301,silence_separator
c/cooperative.mp3,3.190000,1.002358,2.111020,1.102358,12974,4823,silence_separator
c/coordinate.mp3,2.950000,0.873605,1.997098,0.973605,12033,4301,silence_separator
c/cope.mp3,2.120000,0.435374,1.574467,0.535374,8690,2525,silence_separator
c/copper.mp3,2.430000,0.592517,1.743719,0.692517,9943,3152,silence_separator
c/copy.mp3,2.400000,0.591927,1.727483,0.691927,9839,3152,silence_separator
c/cord.mp3,2.300000,0.535329,1.650884,0.635329,9422,2943,silence_separator
c/cordial.mp3,2.640000,0.680590,1.853515,0.780590,10779,3465,silence_separator
c/core.mp3,2.300000,0.533061,1.665578,0.633061,9422,2943,silence_separator
c/corn.mp3,2.300000,0.542222,1.650522,0.642222,9422,2943,silence_separator
c/corner.mp3,2.460000,0.590884,1.743900,0.690884,10048,3152,silence_separator
c/corporate.mp3,2.690000,0.740317,1.866757,0.840317,10988,3779,silence_separator
c/corporation.mp3,3.190000,0.974694,2.093741,1.074694,12974,4719,silence_separator
c/corps.mp3,2.300000,0.533061,1.665578,0.633061,9422,2943,silence_separator
c/correct.mp3,2.590000,0.678277,1.801134,0.778277,10570,3465,silence_separator
c/correction.mp3,2.950000,0.879274,1.992925,0.979274,12033,4301,silence_separator
c/correlate.mp3,2.740000,0.755465,1.886077,0.855465,11198,3779,silence_separator
c/correspond.mp3,3.060000,0.904535,2.052971,1.004535,12451,4406,silence_separator
c/correspondence.mp3,3.580000,1.178594,2.317234,1.278594,14541,5450,silence_separator
c/correspondent.mp3,3.370000,1.072517,2.198639,1.172517,13705,5032,silence_separator
c/corresponding.mp3,3.290000,1.032517,2.172880,1.132517,13392,4928,silence_separator
c/corridor.mp3,2.740000,0.758413,1.889660,0.858413,11198,3779,silence_separator
c/corrode.mp3,2.430000,0.615556,1.724036,0.715556,9943,3256,silence_separator
c/corrupt.mp3,2.480000,0.628435,1.757596,0.728435,10152,3256,silence_separator
c/cosmic.mp3,2.820000,0.783039,1.935964,0.883039,11511,3883,silence_separator
c/cost.mp3,2.430000,0.608889,1.732381,0.708889,9943,3256,silence_separator
c/costly.mp3,2.770000,0.758685,1.924127,0.858685,11302,3779,silence_separator
c/costume.mp3,2.870000,0.817778,1.953333,0.917778,11720,4092,silence_separator
c/cottage.mp3,2.660000,0.731156,1.847075,0.831156,10884,3674,silence_separator
c/cotton.mp3,2.300000,0.544399,1.668209,0.644399,9421,2943,silence_separator
c/couch.mp3,2.530000,0.664082,1.773832,0.764082,10361,3465,silence_separator
c/cough.mp3,2.380000,0.582721,1.716372,0.682721,9735,3152,silence_separator
c/could.mp3,2.190000,0.488571,1.618005,0.588571,9003,2734,silence_separator
c/council.mp3,2.690000,0.705760,1.873741,0.805760,10988,3570,silence_separator
c/counsel.mp3,2.690000,0.705760,1.873741,0.805760,10988,3570,silence_separator
c/count.mp3,2.350000,0.582358,1.673016,0.682358,9630,3152,silence_separator
c/counter.mp3,2.560000,0.662721,1.805442,0.762721,10466,3465,silence_separator
c/counterpart.mp3,3.130000,0.954195,2.072063,1.054195,12765,4615,silence_separator
c/country.mp3,2.640000,0.696145,1.846848,0.796145,10779,3570,silence_separator
c/countryside.mp3,3.190000,0.975420,2.110839,1.075420,12974,4719,silence_separator
c/county.mp3,2.560000,0.663129,1.805125,0.763129,10466,3465,silence_separator
c/couple.mp3,2.380000,0.562630,1.731156,0.662630,9735,3047,silence_separator
c/courage.mp3,2.640000,0.708980,1.835556,0.808980,10779,3570,silence_separator
c/course.mp3,2.560000,0.680771,1.794240,0.780771,10466,3465,silence_separator
c/court.mp3,2.460000,0.622449,1.746848,0.722449,10048,3256,silence_separator
c/courtesy.mp3,2.800000,0.775692,1.919683,0.875692,11406,3883,silence_separator
c/cousin.mp3,2.530000,0.661542,1.786122,0.761542,10361,3465,silence_separator
c/cover.mp3,2.300000,0.536145,1.683673,0.636145,9421,2943,silence_separator
c/cow.mp3,2.190000,0.503175,1.614603,0.603175,9003,2838,silence_separator
c/coward.mp3,2.350000,0.571474,1.697732,0.671474,9630,3047,silence_separator
c/crack.mp3,2.460000,0.608390,1.759592,0.708390,10048,3256,silence_separator
c/cradle.mp3,2.510000,0.624853,1.796190,0.724853,10257,3256,silence_separator
c/craft.mp3,2.460000,0.599773,1.740408,0.699773,10048,3152,silence_separator
c/crane.mp3,2.400000,0.604717,1.716327,0.704717,9839,3152,silence_separator
c/crash.mp3,2.560000,0.681361,1.789841,0.781361,10466,3465,silence_separator
c/crawl.mp3,2.380000,0.547937,1.709297,0.647937,9735,2943,silence_separator
c/crazy.mp3,2.640000,0.672744,1.834875,0.772744,10780,3466,silence_separator
c/cream.mp3,2.430000,0.595238,1.716100,0.695238,9944,3152,silence_separator
c/create.mp3,2.610000,0.688571,1.826077,0.788571,10675,3570,silence_separator
c/creation.mp3,2.950000,0.856463,1.974195,0.956463,12034,4197,silence_separator
c/creative.mp3,2.800000,0.798186,1.923129,0.898186,11406,3988,silence_separator
c/creature.mp3,2.610000,0.674195,1.827438,0.774195,10675,3466,silence_separator
c/credit.mp3,2.480000,0.641587,1.759683,0.741587,10152,3361,silence_separator
c/creep.mp3,2.300000,0.546893,1.672290,0.646893,9421,2943,silence_separator
c/crew.mp3,2.430000,0.595601,1.730839,0.695601,9943,3152,silence_separator
c/cricket.mp3,2.560000,0.677188,1.803764,0.777188,10466,3465,silence_separator
c/crime.mp3,2.400000,0.578821,1.713605,0.678821,9839,3048,silence_separator
c/criminal.mp3,2.590000,0.674059,1.833107,0.774059,10570,3465,silence_separator
c/cripple.mp3,2.400000,0.561633,1.740317,0.661633,9839,3048,silence_separator
c/crisis.mp3,2.930000,0.859410,1.995102,0.959410,11929,4197,silence_separator
c/crisp.mp3,2.380000,0.564218,1.694467,0.664218,9735,3048,silence_separator
c/criterion.mp3,3.160000,0.981406,2.099048,1.081406,12869,4719,silence_separator
c/critic.mp3,2.510000,0.649751,1.769478,0.749751,10257,3361,silence_separator
c/critical.mp3,2.640000,0.696190,1.862268,0.796190,10779,3570,silence_separator
c/criticism.mp3,3.110000,0.946712,2.083265,1.046712,12660,4510,silence_separator
c/criticize.mp3,3.270000,1.011746,2.156009,1.111746,13287,4823,silence_separator
c/crop.mp3,2.300000,0.539728,1.671610,0.639728,9421,2943,silence_separator
c/cross.mp3,2.560000,0.660181,1.797778,0.760181,10466,3466,silence_separator
c/crow.mp3,2.300000,0.533878,1.673469,0.633878,9421,2943,silence_separator
c/crowd.mp3,2.380000,0.563900,1.696054,0.663900,9735,3048,silence_separator
c/crown.mp3,2.430000,0.604172,1.726531,0.704172,9944,3152,silence_separator
c/crucial.mp3,2.660000,0.700998,1.867755,0.800998,10884,3570,silence_separator
c/crude.mp3,2.380000,0.584036,1.700998,0.684036,9735,3152,silence_separator
c/cruel.mp3,2.380000,0.554195,1.713696,0.654195,9735,2943,silence_separator
c/cruise.mp3,2.640000,0.716054,1.838413,0.816054,10779,3674,silence_separator
c/crush.mp3,2.400000,0.598685,1.706621,0.698685,9839,3152,silence_separator
c/crust.mp3,2.480000,0.635057,1.758413,0.735057,10152,3361,silence_separator
c/cry.mp3,2.270000,0.519184,1.649841,0.619184,9317,2839,silence_separator
c/crystal.mp3,2.690000,0.713424,1.876508,0.813424,10988,3674,silence_separator
c/cube.mp3,2.140000,0.477551,1.557052,0.577551,8794,2734,silence_separator
c/cubic.mp3,2.610000,0.667664,1.811565,0.767664,10675,3466,silence_separator
c/cucumber.mp3,2.900000,0.827256,1.982177,0.927256,11824,4092,silence_separator
c/cue.mp3,2.320000,0.542313,1.684036,0.642313,9526,2943,silence_separator
c/culminate.mp3,2.850000,0.812608,1.932154,0.912608,11615,3988,silence_separator
c/cultivate.mp3,2.930000,0.848662,1.980907,0.948662,11929,4197,silence_separator
c/culture.mp3,2.660000,0.707347,1.865896,0.807347,10884,3570,silence_separator
c/cumulative.mp3,3.370000,1.066032,2.182857,1.166032,13706,5033,silence_separator
c/cunning.mp3,2.430000,0.610159,1.723084,0.710159,9943,3256,silence_separator
c/cup.mp3,2.170000,0.471020,1.611020,0.571020,8899,2629,silence_separator
c/cupboard.mp3,2.320000,0.546667,1.677959,0.646667,9526,2943,silence_separator
c/curb.mp3,2.090000,0.457415,1.536961,0.557415,8585,2629,silence_separator
c/cure.mp3,2.300000,0.534512,1.668753,0.634512,9422,2943,silence_separator
c/curiosity.mp3,3.290000,1.010431,2.171519,1.110431,13392,4824,silence_separator
c/curious.mp3,2.950000,0.843946,1.997052,0.943946,12034,4197,silence_separator
c/curl.mp3,2.300000,0.527528,1.665397,0.627528,9422,2839,silence_separator
c/currency.mp3,2.740000,0.752381,1.893107,0.852381,11197,3779,silence_separator
c/current.mp3,2.430000,0.608844,1.726939,0.708844,9943,3256,silence_separator
c/curriculum.mp3,2.980000,0.878912,2.007710,0.978912,12138,4301,silence_separator
c/curse.mp3,2.300000,0.547755,1.652200,0.647755,9421,2943,silence_separator
c/curt.mp3,2.300000,0.547574,1.668889,0.647574,9421,2943,silence_separator
c/curtain.mp3,2.270000,0.533605,1.652789,0.633605,9317,2943,silence_separator
c/curve.mp3,2.250000,0.524399,1.628118,0.624399,9212,2838,silence_separator
c/cushion.mp3,2.560000,0.683311,1.792109,0.783311,10466,3465,silence_separator
c/custom.mp3,2.690000,0.733424,1.861043,0.833424,10988,3674,silence_separator
c/customary.mp3,3.110000,0.934921,2.083129,1.034921,12660,4510,silence_separator
c/customer.mp3,2.770000,0.767075,1.919955,0.867075,11302,3883,silence_separator
c/cut.mp3,2.400000,0.592698,1.715510,0.692698,9839,3152,silence_separator
c/cycle.mp3,2.660000,0.687800,1.876689,0.787800,10884,3570,silence_separator
